SYMBOL	logFC	logCPM	PValue	FDR	tests	ENTREZID
SIKE1	-0.1292007603884558	6.0575403628030084	0.051439213794328656	0.11419141505639586	0	80143
ZFYVE26	-0.16701348737447722	5.258514821127581	0.05145701096105707	0.11421408770427699	0	23503
NFYA	0.15960813670685	5.470238225925113	0.05150278826444072	0.11429806845483662	0	4800
PLEKHJ1	0.22381397856742608	4.311021637608972	0.05151002593645261	0.11429806845483662	0	55111
PEX3	0.220285279200873	4.303376849404755	0.051611495308404656	0.11450635229000798	0	8504
IGBP1	0.1366200698480831	5.94967571734372	0.05168383030071377	0.11464994613768589	0	3476
LINC00592	-1.5359161267565205	-0.4340224229384359	0.051708972929726614	0.11468882655694887	0	283404
POLL	-0.22704572607142337	4.361378513469663	0.051731520776306245	0.11472194122974111	0	27343
SNAPC3	-0.12113293851375485	6.292168052370179	0.05187406718299198	0.11500418839626958	0	6619
COX15	-0.10137551984315339	6.740596685167216	0.05191870243318788	0.1150692654369109	0	1355
GPX1	0.1327366133842552	6.096092532166748	0.05191796443270255	0.1150692654369109	0	2876
GRIK5	-1.5377959701811734	-0.36697256550168644	0.05194305197479019	0.11509230354252921	0	2901
LARS	0.07883156417759593	8.453577764382004	0.05194438161876301	0.11509230354252921	0	51520
LRRC37A8P	-1.9121024027529459	-0.2718199309972213	0.051955751771668154	0.11510056217730545	0	100533789
KCNE3	-1.5375836151478746	-0.5409993207308231	0.05199127040010225	0.11513022343539184	0	10008
HECA	-0.3328179053520791	3.1651632859496392	0.05199971977473674	0.11513022343539184	0	51696
KCNQ1OT1	-0.22249393914798066	4.414195850566539	0.0519827787469052	0.11513022343539184	0	10984
AKIRIN2	0.17319875067315588	5.134995315254595	0.05199289018259468	0.11513022343539184	0	55122
C7orf43	-0.3474159736833118	2.9085273002450975	0.052030828027111765	0.11518216523420595	0	55262
KPNA4	0.0867040971795742	7.798006190739216	0.05208300839793424	0.11528073287373453	0	3840
ZSWIM4	-0.35800865950769184	2.9050095510881007	0.05209660629325004	0.11529388549248282	0	65249
HEXB	0.11736898711794054	6.447140390331332	0.05219010691217672	0.11548383927378508	0	3074
LIN7A	0.18130080727360243	5.1891805023405375	0.05220637620702461	0.11550286847036738	0	8825
ARIH2OS	1.3894589270470843	-0.30268302770475675	0.05226547538631496	0.11561663621003283	0	646450
B9D2	-0.37899423518620995	2.7357002898809006	0.0522969675950054	0.1156399587632489	0	80776
ENTPD4	-0.10869517863682546	6.714358877473581	0.052301820063766165	0.1156399587632489	0	9583
PLAA	-0.1048409837507151	6.886066243372581	0.05229563969066733	0.1156399587632489	0	9373
NDUFS3	0.12643041149507872	6.188904793467891	0.05230673300765282	0.1156399587632489	0	4722
DPY19L3	0.131306785192247	5.985447075614726	0.05238633888564111	0.11579895253453035	0	147991
RBM14	-0.12408876077050371	6.204533693687376	0.052437055406203144	0.11589404966501608	0	10432
UGT1A9	1.7883059827046337	-0.5409463547589406	0.0524929634250399	0.11600059122246527	0	54600
ZNF532	0.11398629622694292	6.5552452821602625	0.05259930181210978	0.11621339952928186	0	55205
PLAT	0.42396140067111576	2.6653407980455737	0.05260576335837407	0.11621339952928186	0	5327
EHF	0.5555224652620535	1.9487548597669007	0.05261241420920611	0.11621339952928186	0	26298
SUPT7L	-0.15688982348529396	5.499138374991414	0.05265443473191076	0.1162891607365561	0	9913
CCDC85A	1.679677888844131	-0.43397623860947304	0.05283831036166781	0.11667814575465062	0	114800
LOC102606465	0.4811815004240787	2.255410587347295	0.052867270700202626	0.11672498119704612	0	102606465
MCF2L	-0.4296277643858045	2.308324834452409	0.05293550142596273	0.11685849479258259	0	23263
BTD	0.2607138250044075	3.7382180411041137	0.05295812593441931	0.1168913053748138	0	686
TP53I13	-0.20163509637673965	4.69073549025683	0.05305961321107524	0.11709814990603648	0	90313
C12orf49	-0.12603442067184514	6.116740050529514	0.05309396069729633	0.11715678360458355	0	79794
PRPSAP1	-0.1492820273941637	5.639166439514433	0.05311916153368619	0.11719522014317521	0	5635
SCARNA5	0.39896406117748584	2.8105112989603396	0.05320617843571456	0.11737000838462885	0	677775
FA2H	-0.3041775222558129	3.33709242468228	0.05329303312929903	0.11754438765776848	0	79152
CCDC18	0.1817039644797434	4.953235835224566	0.05336569981685108	0.11768742703789385	0	343099
ACTG1	-0.06955303432450911	11.909184516372331	0.05341399192631899	0.11777667912304009	0	71
FAM50B	-0.38451050527547365	2.792867370198604	0.05343580665232701	0.1178075315743002	0	26240
ATP1B3	-0.0932394257724867	7.271277243467328	0.0534437728069081	0.1178078481370076	0	483
ESYT2	0.10590289532714588	6.766902243106304	0.05346185142722307	0.11783045258217172	0	57488
WDR27	-0.270769542201244	3.853035152387727	0.053560382849396515	0.1180273830144891	0	253769
LANCL1	0.10508476965720709	7.050363990819119	0.05356687668685479	0.1180273830144891	0	10314
ZNF462	0.13321507076043743	5.975827531578855	0.05361535866434829	0.11811692531964375	0	58499
LRRC41	-0.1532895822229254	5.526666444327697	0.05371172521509139	0.11826277470542272	0	10489
DPP3	-0.14489806662213384	5.707458659683479	0.05372082614606886	0.11826277470542272	0	10072
GPX8	0.11642320806293784	6.3683653555457935	0.05371576780963485	0.11826277470542272	0	493869
UGCG	0.15892209795762152	5.541497240800891	0.05370961126797853	0.11826277470542272	0	7357
RGS12	0.31020188854791775	3.4802558681829794	0.053714183820550196	0.11826277470542272	0	6002
FAM98C	-0.2882667389138148	3.488736127704637	0.05376722981718417	0.11831304515587282	0	147965
ACSF3	0.21232160745599282	4.6042769957869165	0.05376621278984228	0.11831304515587282	0	197322
STAG3L5P-PVRIG2P-PILRB	-0.3833303679680315	2.82782135092402	0.05381189590415152	0.11839403247867376	0	101752399
SOS2	-0.13281962505314662	5.849888484172258	0.053850415399660574	0.11844417349479888	0	6655
RAD18	0.20229213905444107	4.524605390611314	0.05384582930796738	0.11844417349479888	0	56852
DCLK1	-0.32198653817749096	3.126080709112749	0.05388287161476156	0.11849825445652877	0	9201
FAM89B	0.3037127319144904	3.2269423551184326	0.05395646637185335	0.1186427775675444	0	23625
LONRF3	0.22776198144882925	4.41067802072548	0.054121195703152346	0.11898762150211298	0	79836
NLRC5	0.6190249303433036	1.8101974428571939	0.054161664926489606	0.11905921380717169	0	84166
SLC25A44	-0.14023906485909896	5.714158255625304	0.05423777502905328	0.11920912024774405	0	9673
TMED3	-0.11717460786998914	6.585962731215532	0.05426413307497003	0.1192496489287974	0	23423
IKBKB	0.1650652613229103	5.290088190346525	0.05454902673498493	0.11985823499108153	0	3551
HIST1H3I	0.12445704132980595	6.122769397095017	0.05462763642649347	0.12001345070503162	0	8354
ZCCHC6	-0.17135777402875682	5.229930040379957	0.05467599094381378	0.12008464687382756	0	79670
UBOX5	0.34497446266625836	3.077568267705731	0.054672058150997016	0.12008464687382756	0	22888
GJB2	0.4186919027403498	2.3787099650672725	0.054705903434822296	0.12013282381575152	0	2706
CYB561D2	-0.40114213986994096	2.849835906536793	0.054757774905481275	0.12022920106087596	0	11068
BDH2	0.22925431338965077	4.114899831542111	0.054769472196201124	0.12023735441323458	0	56898
THAP11	0.17628092116268237	4.83337582698171	0.05477872202938345	0.12024013318211844	0	57215
PHF13	-0.2060233969872378	4.754490330029194	0.0549921177260117	0.12067336339118988	0	148479
FSTL3	0.17621137591850436	5.156292341733634	0.055047493115906086	0.12077727947633243	0	10272
FBXW10	-1.1310040060202664	-0.044878127533201945	0.055098037965879906	0.12085296413721987	0	10517
CCNK	0.1041772465887995	6.837942067238456	0.055092119220479914	0.12085296413721987	0	8812
LBX2-AS1	0.5265816666056157	1.9812310662100283	0.055245916901276816	0.12115967795736551	0	151534
CUL9	-0.2278678754827349	4.254460918547965	0.055348785652459584	0.12136760511444983	0	23113
SMIM4	0.4991642737273878	2.1507643103657785	0.0554360643902849	0.12152359966778613	0	440957
RPL23AP7	0.37382548909705354	2.9119135056023526	0.0554735357600577	0.12158804374129956	0	118433
APBB1	0.24037474311696663	4.193091722832652	0.055489712764285194	0.12160580241998474	0	322
HDAC2	0.0951135082132947	7.276248005258858	0.05555556028495782	0.12173239311675609	0	3066
OARD1	0.23612174864348967	4.012362678651234	0.05558405950876964	0.12177712193803768	0	221443
FRS3	0.6324015434647255	1.412242547067441	0.0556707505320581	0.12194930952913377	0	10817
EFEMP2	-1.098384596128983	0.03159496436624056	0.05569288517136171	0.12198005390935243	0	30008
ALKBH2	0.21467334947627006	4.518927917882285	0.05580714604881903	0.12221253737025077	0	121642
MIR3153	1.245598804088142	-0.2716667184546409	0.055951361979268054	0.12251054251348893	0	100422936
PPFIBP1	-0.10684173509242947	6.744681017619032	0.05597779056042456	0.12255059250472362	0	8496
DNAJC13	0.09764829658224097	7.146980453741786	0.055991317936163326	0.12256239071491566	0	23317
FAM9B	-1.2648662260327814	-0.33446598573461983	0.05604465681179506	0.12264349485405894	0	171483
SNRPG	0.09947197438233911	6.913805178664707	0.056043791442005844	0.12264349485405894	0	6637
USP10	0.0857819784905452	7.641190157274696	0.05610188475026846	0.12275089123042905	0	9100
FOXQ1	-0.3053455791720013	3.476052216112847	0.05614959862341909	0.12283744265960071	0	94234
ATXN7L1	-0.37410242047967085	2.9647503619296782	0.05619189481219399	0.12291211849987531	0	222255
APPBP2	0.1303910429321796	6.0841800240933885	0.056219553213726986	0.12295475913429106	0	10513
MED24	0.1199554065996046	6.342297068036715	0.05628577733021618	0.12308172013838477	0	9862
PPARGC1B	0.18664598849527564	5.047247467133481	0.056332112769760176	0.12316515945304707	0	133522
TTPAL	0.14345493389882769	5.6700625206965265	0.056355806069075295	0.12319907670202844	0	79183
FOXJ1	-1.1912476572444466	0.28207839967117865	0.05641299571873561	0.1232909684521431	0	2302
BTN2A1	-0.1939825167067475	4.8232806963657096	0.05641421405071168	0.1232909684521431	0	11120
C17orf53	0.2608163820018565	3.8631770789840694	0.05649244247425204	0.12344401968401564	0	78995
LOC153684	0.5580281867884571	1.9351311358692234	0.05660881703933824	0.12368036915891972	0	153684
ABCA10	1.2274665759807553	0.10431685476642402	0.056716270720321656	0.12389716232202555	0	10349
FKBP9P1	-1.2636443985504775	0.05598855819170285	0.05675076660993887	0.12395453881735741	0	360132
ITGA5	0.11555101185900747	6.260289085490032	0.05677230871040654	0.12398360921965232	0	3678
HDHD3	-0.3693352988255599	2.91824644423508	0.056904202475047065	0.12425363045878049	0	81932
OST4	0.1283801006281635	6.07542975160703	0.056912962643287636	0.12425474302811132	0	100128731
RECQL5	-0.1967425221558592	4.469730536951985	0.056979487329391315	0.12438195088862637	0	9400
SLFNL1-AS1	0.49267943114844837	2.5302058269613625	0.057003688184183374	0.12441674551504368	0	100507178
ADAMTSL5	0.5609495991666602	1.7278748114832463	0.057029483036638545	0.12445500862654349	0	339366
OS9	0.09756384768271209	7.118600641915858	0.05707157022248127	0.12450469292015683	0	10956
CACNA2D1	0.1682762363415341	5.3904186679613275	0.05707705178756725	0.12450469292015683	0	781
TPT1-AS1	0.5372417184280124	1.705340872130222	0.05706396639439625	0.12450469292015683	0	100190939
TNS1	1.0965496589211423	0.031803132452937546	0.05714393857001353	0.1246325437891968	0	7145
VCPKMT	0.3274239659511285	3.174086631196287	0.057292284247669835	0.12493799605703847	0	79609
TFCP2	0.12889415577026028	6.0534435778012545	0.05731200179551145	0.12496289952807331	0	7024
FBXO22	-0.10184435988045622	6.769448543740269	0.05738023062638197	0.12509355431866132	0	26263
NAGPA	-0.31662396710076557	3.258578890106733	0.05739723119486464	0.12511250568746007	0	51172
BLM	0.13259033461789466	5.95141151375527	0.05745545787626086	0.1252213018258305	0	641
FBXL5	0.15739919557813795	5.471659487568133	0.057522266415317054	0.1253487675032086	0	26234
MIS12	-0.17464375805254628	5.019301638906507	0.057556422169738955	0.12540505177608055	0	79003
LOC100130238	-1.1659326217644008	0.1508763669050382	0.057595278682591775	0.12545684372419846	0	100130238
HOXB8	-0.2761900318632779	3.63300394618792	0.05759685375226481	0.12545684372419846	0	3218
VDAC2	-0.07661153384993828	8.32012914181558	0.05762032771285331	0.12548982434643108	0	7417
STRN3	-0.11551654204799087	6.586233389987549	0.05766656202740923	0.12553605437016233	0	29966
GABPA	0.16340491845654825	5.5107582218437825	0.057663782572397716	0.12553605437016233	0	2551
PPIH	0.19014272382298797	4.807811731581348	0.05765616528269822	0.12553605437016233	0	10465
ARHGEF7	-0.14429727859888344	5.679563221617523	0.057729273992345655	0.1256362523590644	0	8874
LINC00339	0.3163191915581518	3.0507565826953744	0.05772251915095128	0.1256362523590644	0	29092
OTUD6B-AS1	-0.1798355780012312	4.982251822273662	0.05775291551654294	0.12566954308324468	0	100506365
MDM1	-0.20650179346579522	4.448289490986737	0.057767024120837236	0.12568208368387873	0	56890
PPP1R12C	-0.15489759994989932	5.34094463598975	0.05780515502483402	0.12574687775155285	0	54776
RIMBP3	0.7661513887484196	0.9936596645788329	0.05787910168142578	0.12588955391713919	0	85376
SNPH	0.3675071266762844	2.6379001915087947	0.0579336800950584	0.12599006819228586	0	9751
KDM2A	-0.09996305592728273	7.0832295579831195	0.058084065431325646	0.1262988774755652	0	22992
SEC16A	-0.09958581850513236	7.02787780729135	0.058181960324041805	0.12649347805400168	0	9919
ATP5G3	0.08380824817515296	7.533958522048518	0.05821185617033551	0.126540206975354	0	518
ANKRD40	-0.10836562909728226	6.647615846116292	0.05849457292490904	0.1271180762264257	0	91369
SMAD6	0.17313210799969506	5.033690632803172	0.058487464184976704	0.1271180762264257	0	4091
PROB1	-0.8889609759680984	0.7882102925846161	0.05852874166180553	0.1271739791410751	0	389333
CLN5	0.19260745615427582	4.7624575113501395	0.05855939354941407	0.12722222545501669	0	1203
LARP7	0.13469365958061963	5.937722982121544	0.058770417710226994	0.1276438550210583	0	51574
ZNF552	-0.32086732451504896	3.3024138099083267	0.05881978186902927	0.12773264815394098	0	79818
SF3A3	0.0888782913985219	7.373960498102089	0.058974309897166045	0.12804975591858717	0	10946
EMD	0.11463553727557248	6.461740198585495	0.05900002581545184	0.1280871253828319	0	2010
LMAN2L	-0.19375982831580468	4.5840964011250716	0.059043008331183755	0.12816196388982812	0	81562
NFYB	0.15888380033902133	5.583772346691641	0.05913786861395973	0.1283493732996445	0	4801
CENPB	0.09572964620842746	6.999930173610551	0.059180037542621286	0.12842238694407443	0	1059
OR7E14P	0.7326965064420192	1.1395657355434945	0.05920750836730154	0.1284634888361276	0	10819
ACTG1P20	-0.7173339968515735	1.3230132864293034	0.05922786766814797	0.12847102357654755	0	644961
FAM98B	0.1123074361664856	6.401536850374807	0.059228042277023205	0.12847102357654755	0	283742
CSGALNACT2	-0.14722862172553502	5.533884712521842	0.05959491146322688	0.12924818067917587	0	55454
SLC25A27	-0.6776982155321066	1.3831968662774037	0.059660778230846104	0.1293724003105172	0	9481
TNIP2	-0.19441146720306643	4.745966400645789	0.05970388882445365	0.1294472452773211	0	79155
KDSR	0.17276649744903713	5.048573849910627	0.05977986179091664	0.12959330913649125	0	2531
CRLS1	-0.13882183950858143	5.822308630823803	0.05993074885955847	0.12990170953151273	0	54675
NUP37	0.12856362645401778	6.094064089752038	0.06000809427083512	0.13003192801709024	0	79023
RASA4	1.9289557551639276	-0.5407898957874537	0.0600028163434997	0.13003192801709024	0	10156
LINC-PINT	-0.3656079077022797	3.0714904987642178	0.06010406755750535	0.13022115629636466	0	378805
EPHX4	-1.6973104259558	-0.33448617033316586	0.060116905074119625	0.13023023452477583	0	253152
ZNF461	-0.3076782810530809	3.2898992766411403	0.06032473370577826	0.13064286592019278	0	92283
LAMB2	-0.15977648256382193	5.412251179195415	0.0603208985012428	0.13064286592019278	0	3913
SOD1	-0.08195612407824444	7.776453918167119	0.06051977974874558	0.13104642458894442	0	6647
FGF17	-1.6974641283579834	-0.33458210514730374	0.060543019285126815	0.13105905856461256	0	8822
KCNJ14	-0.454162534480447	2.4354008233735214	0.06053886029089321	0.13105905856461256	0	3770
ELOF1	-0.19670586267001827	4.7933188752018	0.06061927005815965	0.13118640710962554	0	84337
MIR7111	1.9250583721418817	-0.4341284767696014	0.06061405117389884	0.13118640710962554	0	102465668
BET1L	0.14218982281199757	5.661256853347184	0.060654330467746806	0.13124342196038322	0	51272
MRPL2	0.18534397839150302	4.861512711468675	0.06070920578384053	0.1313432896285934	0	51069
TET1	-0.22231910057522025	4.118731152955801	0.06072774470361995	0.13136452675043325	0	80312
DTD2	-0.15959770080476862	5.2855452869932895	0.06074547669661419	0.13138401250194026	0	112487
CCT5	0.0697672493940878	9.587680417247975	0.060797682881019936	0.13147804482885703	0	22948
SNX25	-0.19070434843810544	4.856293552606906	0.060855176676648595	0.13158348323766378	0	83891
FAT3	-0.3731626553886476	2.6126500195303692	0.060880626332806366	0.1316196142078759	0	120114
ULBP2	-0.47799322505275166	1.9933406735005328	0.06092675728764537	0.13170043989549873	0	80328
MDK	-0.21204156187071826	4.669200664939345	0.060936174168798686	0.1317018919319903	0	4192
RAB36	-0.8882101104668325	0.7432575894099348	0.06097074807063964	0.13175770784098625	0	9609
TMEM126B	-0.1670588042951262	5.209541031629206	0.061076782517518455	0.1319679117236482	0	55863
DRG2	0.16263268176670653	5.370319880722696	0.06109518494337214	0.13198873694551488	0	1819
TAOK2	0.10767845074678102	6.634802636508091	0.0611149113141971	0.13201241600570973	0	9344
PGF	-0.7342516786913309	1.0682837209369174	0.061227475652927334	0.13220665406158288	0	5228
N4BP1	-0.14313820024145912	5.7211685379063475	0.06123116946079287	0.13220665406158288	0	9683
DDAH2	0.21348686246143314	4.440470153487369	0.06121449488213166	0.13220665406158288	0	23564
HNRNPK	0.06874642492147247	9.773384967634565	0.06126151416823516	0.13225321149277836	0	3190
TTC12	-0.2854227286081365	3.2648619168918454	0.06127200212622078	0.13225689437019994	0	54970
RFX1	-0.2431262139649552	3.93908974293766	0.06131198783946703	0.13232423858732784	0	5989
FPGS	-0.18255034996248096	4.883838496319456	0.06146182094079983	0.132611261938137	0	2356
MORC2	-0.13526172392480101	5.866273639211851	0.06146259019443535	0.132611261938137	0	22880
LRP11	0.09548853614973685	6.991010220783431	0.06147406518847657	0.13261702073319828	0	84918
TAF7	-0.09644713106561019	6.945431293568106	0.0615288998125027	0.13270766868179965	0	6879
POLR1D	0.12658435440029894	6.084687980765887	0.06153370852622887	0.13270766868179965	0	51082
MSL3P1	-0.2472718000356069	3.9805503313996904	0.06156540528036376	0.1327570165409906	0	151507
COPB1	-0.07476673252407844	8.395044583726904	0.06168227048337585	0.13298997759193137	0	1315
ST6GALNAC6	0.26282307589354786	3.6171545110720045	0.06175000783867372	0.13309791298846804	0	30815
AMZ2P1	0.29656794261028363	3.5384397081117025	0.0617425299912267	0.13309791298846804	0	201283
WWOX	0.2711236250488352	3.608494314575008	0.061819627557281716	0.13322890541108506	0	51741
PSMA1	-0.08144114789157221	8.089244230345829	0.061839087359267415	0.13325177502225885	0	5682
SPCS1	-0.11661560774620049	6.1790488454964505	0.06189270950754457	0.13332916681213294	0	28972
SLC25A28	0.24318427817942678	4.068103337323805	0.06196041667205865	0.13345593179078996	0	81894
ZNF672	-0.15123536298657175	5.375223007080536	0.06198906622850929	0.1334985467469398	0	79894
STARD3NL	0.13560122949015743	5.791358310998167	0.06214664125947841	0.1338047785251229	0	83930
EMG1	0.13895274237255484	5.766906525833115	0.062149032256522865	0.1338047785251229	0	10436
C19orf12	0.18337413919343265	5.017633550148041	0.06227008103555511	0.13404622933039742	0	83636
WDR35	-0.1985264006380791	4.766467479736106	0.06230618843766887	0.1341047874619542	0	57539
TTC31	0.1803574120606338	4.85947156968439	0.062366739683441	0.134215933071252	0	64427
HENMT1	-0.2827058263464373	3.358855991713528	0.062425955238248475	0.13430498369828883	0	113802
BCAS1	-0.9728420676460753	0.2821531318395035	0.0625943759728793	0.13462886348922623	0	8537
UBA2	-0.07439478210051162	8.623431104058639	0.06270038818818964	0.1348376190367179	0	10054
STAG2	-0.0743111283504263	8.441357474718515	0.06272617906713242	0.13487382306553589	0	10735
ADPGK	-0.10887486801562661	6.4555881103982005	0.06277270393786914	0.13495459262017262	0	83440
ZNF687	-0.149606961388144	5.47446149811484	0.06281368014064018	0.13502341177819605	0	57592
SUGT1	-0.11739519891280863	6.261407011199471	0.06294340769552992	0.13528296273650361	0	10910
CSRNP1	0.21477334940174544	4.491874147057892	0.06303961008228255	0.13547039495422022	0	64651
LEO1	0.1211786588080984	6.453050485051882	0.06311634103830747	0.13561593608744626	0	123169
MB21D2	-0.2712667798955159	3.6708791037015853	0.06320306261772961	0.1357828991473621	0	151963
CLEC19A	-3.7561127690827836	-0.9195164160315522	0.06338666229704859	0.13615791387727175	0	728276
MBNL2	0.12872664990959462	6.04424256070733	0.06343923581204856	0.13621255935692217	0	10150
GAS2	3.9332061939933465	-1.125860719599522	0.0634348547225126	0.13621255935692217	0	2620
SERPINA6	3.9348090480938667	-0.9193857698484291	0.06342529066178454	0.13621255935692217	0	866
PCDH19	-3.7562095649267597	-0.9683345535572337	0.0635800391997793	0.13624392450922979	0	57526
LRRD1	-3.7555570541512613	-1.0715419817762595	0.06356320840361525	0.13624392450922979	0	401387
PRC1-AS1	-3.7555570541512613	-1.0715419817762595	0.06356320840361525	0.13624392450922979	0	100507118
TSPEAR-AS2	-3.7553193303446784	-1.2414071258443757	0.0634888447183378	0.13624392450922979	0	114043
CALY	-3.7553182958090963	-1.1259052091238386	0.06349189426211578	0.13624392450922979	0	50632
PIPOX	-3.75531754088495	-1.3027838437457784	0.06349411978104895	0.13624392450922979	0	51268
LYPD3	-3.7546479537375954	-1.1825133396373826	0.06356584343839244	0.13624392450922979	0	27076
LINC01134	-3.754625847879204	-1.2413878711602988	0.0635895448456425	0.13624392450922979	0	100133612
SPAG5-AS1	-3.7544403601871363	-1.125960559938449	0.06351838409220968	0.13624392450922979	0	100506436
MLH1	-0.13562969509390407	5.639653636555297	0.06356690053616303	0.13624392450922979	0	4292
NPY2R	3.9316025687438145	-1.0714007427925525	0.06358370738567276	0.13624392450922979	0	4887
DEFB1	3.93295683245748	-0.7388802059215958	0.06350114031313484	0.13624392450922979	0	1672
GMFG	3.9332052617825424	-1.0713959252983625	0.06349247950600766	0.13624392450922979	0	9535
LZTS1	3.9349931233951403	-0.8262785159960309	0.06353462835450113	0.13624392450922979	0	11178
LOC100506082	3.9296409610496505	-1.0715469419126455	0.06361365360356325	0.13627619107676572	0	100506082
MYO15A	-3.7547120481057212	-1.1259505698769625	0.06363184647343163	0.1362957769719642	0	51168
TMEM11	-0.16804550377274396	4.953744899458182	0.0636616096417474	0.13633080302456418	0	8834
ASAH2B	-1.0453195656931855	0.26121274866579747	0.06368110437567086	0.1363431094537394	0	653308
CASC19	-3.754646490926516	-1.2413848096567341	0.06371187495935828	0.1363896001262169	0	103021165
HYKK	0.4435815401339908	2.207632667344033	0.06372439024758612	0.13639700357143938	0	123688
LOC100507144	-3.7555406854206104	-1.0715466472420037	0.06373354697641079	0.13639721720402814	0	100507144
SLC22A5	-0.2645086766488845	3.5728389594656855	0.06377765068329262	0.13647221075453064	0	6584
CTCFL	-3.7550542479638622	-1.0190675332356205	0.0638354315453947	0.136576445386226	0	140690
PIH1D2	-0.8406344457181418	0.8317763862555819	0.06389246783057266	0.13667905760346938	0	120379
TTC7B	0.15983263492146557	5.223488662826822	0.06391621618769726	0.13669102751870502	0	145567
WBP1	1.040685414258145	0.21809123916935289	0.06390812028122253	0.13669102751870502	0	23559
MLLT11	0.1054387249943924	6.758599084960854	0.06400052415025445	0.136851894604974	0	10962
LHX2	-0.2928488343844732	3.3034878849515787	0.0641235667762652	0.13708598058108545	0	9355
ATAD2	0.07562698807111219	8.249980533451073	0.06412820273530856	0.13708598058108545	0	29028
SLC20A1	-0.11382387265108179	6.541522471246073	0.06415362601949294	0.1371208640155497	0	6574
C2CD4C	1.0384866945694389	0.4026409502689376	0.0641644770774446	0.13712459554226136	0	126567
IL21R	-0.59836129638755	1.3928756053752651	0.06428451530041063	0.13733486522975627	0	50615
TM9SF1	-0.124087238187955	6.153047209376259	0.06429022575496561	0.13733486522975627	0	10548
XRCC5	0.07067313666494311	9.166344663514732	0.06427507283177898	0.13733486522975627	0	7520
LOC100130744	-0.8379289413738946	0.7584012033238686	0.06433941820671862	0.13734832010082018	0	100130744
ZNF330	0.15954040352790028	5.2938441647165115	0.06434212472186494	0.13734832010082018	0	27309
SCRN3	0.21328744130770683	4.3614650547158	0.06431986212978251	0.13734832010082018	0	79634
CCDC125	0.23240248744662148	4.231528237163778	0.06434106657594024	0.13734832010082018	0	202243
PI4KAP2	0.3895884374129294	2.7550488448859207	0.06432960414760759	0.13734832010082018	0	375133
ARMC5	-0.2891132726001094	3.695210063557853	0.06445001310776477	0.1375396340375426	0	79798
PWARSN	0.38740345132401305	2.8282839201056587	0.06444923625448618	0.1375396340375426	0	347746
FAM129B	0.0974855353640116	6.952255070497379	0.06455364747627505	0.13774127670624853	0	64855
IRF9	0.26897416738483493	3.5383941862243082	0.0646268969716458	0.13787803773806281	0	10379
ARID4A	-0.14038635418145973	5.497426130344067	0.0646495173317014	0.13790079143693668	0	5926
SRGAP2	0.14402868786716153	5.543776282814488	0.06465587571953582	0.13790079143693668	0	23380
METTL1	-0.21765462265624358	4.568648737838008	0.06468807692685774	0.13794993465285724	0	4234
SPHK2	-0.2886903257650531	3.6491674652342003	0.06486298689761394	0.1382837744447998	0	56848
LINC00648	0.546883618256915	1.766214230368454	0.06491664198857897	0.13837857443000687	0	100506433
SPIN3	0.26624072346162225	3.754960034351595	0.06495962168595995	0.13845059476232058	0	169981
USP27X	0.38957605590700606	2.7772733249720583	0.06508747951136523	0.1387034726816416	0	389856
ADO	0.1448216247614989	5.535895902182246	0.06523649758143858	0.13900136581444042	0	84890
TMEM107	-0.2809999950404907	3.576542835309597	0.06532117826230407	0.1391549452520919	0	84314
EXOC6B	0.18915871234125428	4.769976267421651	0.0653270559715996	0.1391549452520919	0	23233
PYCR2	0.12463286779649467	6.139984685301015	0.06549010006978806	0.13948252114990922	0	29920
ATP5I	-0.1469233652034699	5.566672610075948	0.06553066087439505	0.13951936605957718	0	521
LRBA	0.10899944025468364	6.5330139814581765	0.06553342945598636	0.13951936605957718	0	987
NMNAT3	0.7509538765005994	0.7740276975515273	0.06553519226463805	0.13951936605957718	0	349565
NSD1	-0.08189380431400638	7.679381611652382	0.06567986429643827	0.13980759806422058	0	64324
ST3GAL5	0.11294542417378299	6.615413682100762	0.06570765717120805	0.1398272314537789	0	8869
MDGA2	0.8220270589380797	0.6653388019434043	0.06570329847146558	0.1398272314537789	0	161357
EIF3L	0.0741326762201136	8.289556118356298	0.06573463832179417	0.13984512687190573	0	51386
ALDH1B1	0.09663379656651341	6.897682899864088	0.0657258575077325	0.13984512687190573	0	219
PLEKHF1	-0.7659714752283059	1.0924471948761503	0.0657703373189742	0.13990131073781809	0	79156
PXDNL	0.9125836573613075	0.5312213501414539	0.06581133884282026	0.13996875624528646	0	137902
APBA2	0.18650697543133188	4.826329293694777	0.06586899891562065	0.14007160740881766	0	321
PTGES	-0.33279986853411714	2.914980394888994	0.06589725988215304	0.14011192063041433	0	9536
LNP1	-0.6494502116640845	1.486185582841245	0.06594264775711825	0.1401688461852083	0	348801
MALT1	-0.13360731178657034	5.844133495819375	0.06593760418489568	0.1401688461852083	0	10892
IL18BP	0.4032926264354705	2.61619025851269	0.06596369963842709	0.1401938070215512	0	10068
CCDC59	-0.14161052995717344	5.772099369922702	0.06607148085283847	0.14040306217634368	0	29080
STOML2	0.0872891148486265	7.2821991104737025	0.06609429303304216	0.14043172306399765	0	30968
TK1	-0.1167245875804868	6.156548647537061	0.06615120316436027	0.1405328141705834	0	7083
ARF1	0.06994640111830955	9.067278791591072	0.06618992927812606	0.14059525175297302	0	375
